id,is_inferred,source,target,type,,,,
2576,FALSE,Event_Communication_362,Miranda Jordan,received,,,,
2581,FALSE,Event_Communication_365,Boss,received,,,,
2582,TRUE,Event_Communication_365,Event_VesselMovement_363,evidence_for,,,,
2583,TRUE,Event_Communication_365,Event_Collaborate_364,evidence_for,,,,
2584,TRUE,Event_Communication_365,Relationship_AccessPermission_243,evidence_for,,,,
2589,FALSE,Event_Communication_366,Mrs. Money,received,,,,
2591,TRUE,Event_Communication_366,Relationship_Suspicious_209,evidence_for,,,,
2592,TRUE,Event_Communication_366,Relationship_Operates_210,evidence_for,,,,
2593,TRUE,Event_Communication_366,Relationship_Operates_211,evidence_for,,,,
,TRUE,Event_Communication_366,Relationship_Colleagues_2,evidence_for,,,,
2594,FALSE,Event_Communication_367,V. Miesel Shipping,received,,,,
2596,FALSE,Event_Communication_368,Mrs. Money,received,,,,
2597,TRUE,Event_Communication_368,Relationship_AccessPermission_214,evidence_for,,,,
2599,FALSE,Event_Communication_369,The Intern,received,,,,
2600,TRUE,Event_Communication_369,Relationship_AccessPermission_214,evidence_for,,,,
2604,FALSE,Event_Communication_370,Kelly,received,,,,
2605,TRUE,Event_Communication_370,Relationship_Colleagues_215,evidence_for,,,,
2607,TRUE,Event_Communication_370,Relationship_Suspicious_217,evidence_for,,,,
2606,TRUE,Event_Communication_370,Relationship_Colleagues_430,evidence_for,,,,
2610,FALSE,Event_Communication_371,The Intern,received,,,,
2611,TRUE,Event_Communication_371,Relationship_Reports_218,evidence_for,,,,
2612,TRUE,Event_Communication_371,Relationship_Suspicious_219,evidence_for,,,,
2615,FALSE,Event_Communication_372,Mrs. Money,received,,,,
2617,TRUE,Event_Communication_372,Relationship_Reports_41,evidence_for,,,,
2616,TRUE,Event_Communication_372,Relationship_AccessPermission_243,evidence_for,,,,
2620,FALSE,Event_Communication_373,Boss,received,,,,
2622,TRUE,Event_Communication_373,Relationship_Coordinates_499,evidence_for,,,,
2621,TRUE,Event_Communication_373,Relationship_AccessPermission_243,evidence_for,,,,
2624,FALSE,Event_Communication_375,Green Guardians,received,,,,
2625,TRUE,Event_Communication_375,Event_Monitoring_38,evidence_for,,,,
2626,FALSE,Event_Communication_376,Clepper Jensen,received,,,,
2628,FALSE,Event_Communication_377,Miranda Jordan,received,,,,
2629,TRUE,Event_Communication_377,Relationship_Colleagues_290,evidence_for,,,,
2631,FALSE,Event_Communication_378,Mako,received,,,,
2632,TRUE,Event_Communication_378,Relationship_AccessPermission_243,evidence_for,,,,
2635,FALSE,Event_Communication_380,Samantha Blake,received,,,,
2637,TRUE,Event_Communication_380,Relationship_Coordinates_226,evidence_for,,,,
2636,TRUE,Event_Communication_380,Event_VesselMovement_122,evidence_for,,,,
2640,FALSE,Event_Communication_381,Mako,received,,,,
2641,TRUE,Event_Communication_381,Relationship_AccessPermission_415,evidence_for,,,,
2642,TRUE,Event_Communication_381,Relationship_Jurisdiction_446,evidence_for,,,,
2645,FALSE,Event_Communication_382,Boss,received,,,,
2646,TRUE,Event_Communication_382,Relationship_Unfriendly_229,evidence_for,,,,
2647,TRUE,Event_Communication_382,Relationship_Jurisdiction_446,evidence_for,,,,
2650,FALSE,Event_Communication_384,Reef Guardian,received,,,,
2651,TRUE,Event_Communication_384,Event_Monitoring_383,evidence_for,,,,
2652,TRUE,Event_Communication_384,Relationship_Coordinates_231,evidence_for,,,,
2655,FALSE,Event_Communication_386,Paackland Harbor,received,,,,
2657,TRUE,Event_Communication_386,Relationship_AccessPermission_232,evidence_for,,,,
2656,TRUE,Event_Communication_386,Event_Monitoring_946,evidence_for,,,,
2660,FALSE,Event_Communication_387,Mako,received,,,,
2661,TRUE,Event_Communication_387,Relationship_AccessPermission_233,evidence_for,,,,
2662,TRUE,Event_Communication_387,Relationship_Jurisdiction_583,evidence_for,,,,
2664,FALSE,Event_Communication_388,Sailor Shifts Team,received,,,,
2665,TRUE,Event_Communication_388,Relationship_Colleagues_551,evidence_for,,,,
2667,FALSE,Event_Communication_389,Boss,received,,,,
2668,TRUE,Event_Communication_389,Relationship_Coordinates_236,evidence_for,,,,
2670,FALSE,Event_Communication_390,Serenity,received,,,,
2671,TRUE,Event_Communication_390,Relationship_AccessPermission_7,evidence_for,,,,
2674,FALSE,Event_Communication_392,Himark Harbor,received,,,,
2676,TRUE,Event_Communication_392,Relationship_AccessPermission_238,evidence_for,,,,
2675,TRUE,Event_Communication_392,Event_VesselMovement_25,evidence_for,,,,
2679,FALSE,Event_Communication_394,Neptune,received,,,,
2680,TRUE,Event_Communication_394,Event_VesselMovement_393,evidence_for,,,,
2681,TRUE,Event_Communication_394,Relationship_AccessPermission_405,evidence_for,,,,
2684,FALSE,Event_Communication_396,Paackland Harbor,received,,,,
2685,TRUE,Event_Communication_396,Event_VesselMovement_122,evidence_for,,,,
2686,TRUE,Event_Communication_396,Relationship_AccessPermission_243,evidence_for,,,,
2690,FALSE,Event_Communication_399,Paackland Harbor,received,,,,
2691,TRUE,Event_Communication_399,Event_VesselMovement_122,evidence_for,,,,
2693,TRUE,Event_Communication_399,Relationship_AccessPermission_243,evidence_for,,,,
2692,TRUE,Event_Communication_399,Event_TourActivity_962,evidence_for,,,,
2697,FALSE,Event_Communication_401,Davis,received,,,,
2700,TRUE,Event_Communication_401,Relationship_AccessPermission_243,evidence_for,,,,
2698,TRUE,Event_Communication_401,Event_VesselMovement_549,evidence_for,,,,
,TRUE,Event_Communication_401,Relationship_Colleagues_619,evidence_for,,,,
2704,FALSE,Event_Communication_403,Mako,received,,,,
2705,TRUE,Event_Communication_403,Event_VesselMovement_402,evidence_for,,,,
2706,TRUE,Event_Communication_403,Relationship_AccessPermission_244,evidence_for,,,,
2707,TRUE,Event_Communication_403,Relationship_Coordinates_471,evidence_for,,,,
2709,FALSE,Event_Communication_405,Neptune,received,,,,
2710,TRUE,Event_Communication_405,Event_VesselMovement_122,evidence_for,,,,
2712,FALSE,Event_Communication_406,Serenity,received,,,,
2714,TRUE,Event_Communication_406,Relationship_Coordinates_247,evidence_for,,,,
2713,TRUE,Event_Communication_406,Relationship_AccessPermission_214,evidence_for,,,,
2716,FALSE,Event_Communication_408,Neptune,received,,,,
2717,TRUE,Event_Communication_408,Event_VesselMovement_25,evidence_for,,,,
2719,FALSE,Event_Communication_409,V. Miesel Shipping,received,,,,
2720,TRUE,Event_Communication_409,Relationship_Coordinates_248,evidence_for,,,,
2722,FALSE,Event_Communication_411,Green Guardians,received,,,,
2723,TRUE,Event_Communication_411,Event_Monitoring_410,evidence_for,,,,
2724,TRUE,Event_Communication_411,Relationship_Operates_176,evidence_for,,,,
2727,FALSE,Event_Communication_413,Oceanus City Council,received,,,,
2729,TRUE,Event_Communication_413,Relationship_Jurisdiction_446,evidence_for,,,,
2728,TRUE,Event_Communication_413,Event_Monitoring_192,evidence_for,,,,
2732,FALSE,Event_Communication_415,Horizon,received,,,,
2733,TRUE,Event_Communication_415,Event_Monitoring_414,evidence_for,,,,
2734,TRUE,Event_Communication_415,Relationship_Coordinates_251,evidence_for,,,,
2737,FALSE,Event_Communication_417,Mako,received,,,,
2739,TRUE,Event_Communication_417,Relationship_Coordinates_252,evidence_for,,,,
2738,TRUE,Event_Communication_417,Event_Monitoring_803,evidence_for,,,,
2740,FALSE,Event_Communication_419,City Officials,received,,,,
2741,TRUE,Event_Communication_419,Event_VesselMovement_418,evidence_for,,,,
2745,FALSE,Event_Communication_420,V. Miesel Shipping,received,,,,
2746,TRUE,Event_Communication_420,Relationship_Coordinates_253,evidence_for,,,,
2750,FALSE,Event_Communication_421,Neptune,received,,,,
2752,TRUE,Event_Communication_421,Relationship_Operates_255,evidence_for,,,,
2753,TRUE,Event_Communication_421,Relationship_Operates_256,evidence_for,,,,
2751,TRUE,Event_Communication_421,Relationship_Coordinates_248,evidence_for,,,,
2756,FALSE,Event_Communication_423,Remora,received,,,,
2757,TRUE,Event_Communication_423,Event_Collaborate_422,evidence_for,,,,
2760,TRUE,Event_Communication_423,Relationship_AccessPermission_259,evidence_for,,,,
2759,TRUE,Event_Communication_423,Relationship_Operates_255,evidence_for,,,,
2758,TRUE,Event_Communication_423,Relationship_Coordinates_305,evidence_for,,,,
2762,FALSE,Event_Communication_425,Neptune,received,,,,
2763,TRUE,Event_Communication_425,Event_Collaborate_424,evidence_for,,,,
2764,TRUE,Event_Communication_425,Relationship_Coordinates_297,evidence_for,,,,
2767,FALSE,Event_Communication_426,Remora,received,,,,
2769,TRUE,Event_Communication_426,Relationship_AccessPermission_262,evidence_for,,,,
2768,TRUE,Event_Communication_426,Relationship_Coordinates_305,evidence_for,,,,
2773,FALSE,Event_Communication_428,Horizon,received,,,,
2775,TRUE,Event_Communication_428,Relationship_Coordinates_555,evidence_for,,,,
2774,TRUE,Event_Communication_428,Event_Monitoring_978,evidence_for,,,,
2776,TRUE,Event_Communication_428,Relationship_AccessPermission_232,evidence_for,,,,
2780,FALSE,Event_Communication_431,Green Guardians,received,,,,
2783,TRUE,Event_Communication_431,Relationship_Operates_36,evidence_for,,,,
2782,TRUE,Event_Communication_431,Event_TransponderPing_308,evidence_for,,,,
2781,TRUE,Event_Communication_431,Event_Monitoring_978,evidence_for,,,,
2787,FALSE,Event_Communication_433,Sentinel,received,,,,
2789,TRUE,Event_Communication_433,Relationship_AccessPermission_266,evidence_for,,,,
2790,TRUE,Event_Communication_433,Relationship_Jurisdiction_446,evidence_for,,,,
2788,TRUE,Event_Communication_433,Event_Assessment_973,evidence_for,,,,
2792,FALSE,Event_Communication_435,Horizon,received,,,,
2793,TRUE,Event_Communication_435,Event_Monitoring_266,evidence_for,,,,
2794,FALSE,Event_Communication_436,Sentinel,received,,,,
2797,FALSE,Event_Communication_437,Green Guardians,received,,,,
2799,TRUE,Event_Communication_437,Relationship_Coordinates_269,evidence_for,,,,
2798,TRUE,Event_Communication_437,Relationship_Operates_176,evidence_for,,,,
2800,FALSE,Event_Communication_438,Paackland Harbor,received,,,,
2803,FALSE,Event_Communication_439,Oceanus City Council,received,,,,
2805,TRUE,Event_Communication_439,Relationship_Operates_271,evidence_for,,,,
2804,TRUE,Event_Communication_439,Relationship_Jurisdiction_583,evidence_for,,,,
2807,FALSE,Event_Communication_441,Sam,received,,,,
2808,TRUE,Event_Communication_441,Event_VesselMovement_393,evidence_for,,,,
2809,FALSE,Event_Communication_442,The Lookout,received,,,,
2811,FALSE,Event_Communication_443,Sam,received,,,,
2812,TRUE,Event_Communication_443,Relationship_Friends_272,evidence_for,,,,
2817,FALSE,Event_Communication_446,Mrs. Money,received,,,,
2818,TRUE,Event_Communication_446,Event_Monitoring_444,evidence_for,,,,
2819,TRUE,Event_Communication_446,Event_Assessment_445,evidence_for,,,,
2821,TRUE,Event_Communication_446,Relationship_Coordinates_274,evidence_for,,,,
2820,TRUE,Event_Communication_446,Relationship_Operates_514,evidence_for,,,,
2825,FALSE,Event_Communication_449,Mako,received,,,,
2826,TRUE,Event_Communication_449,Event_VesselMovement_122,evidence_for,,,,
2828,TRUE,Event_Communication_449,Relationship_AccessPermission_190,evidence_for,,,,
2827,TRUE,Event_Communication_449,Event_Monitoring_803,evidence_for,,,,
2832,FALSE,Event_Communication_451,Himark Harbor,received,,,,
2834,TRUE,Event_Communication_451,Relationship_Coordinates_336,evidence_for,,,,
2833,TRUE,Event_Communication_451,Event_VesselMovement_122,evidence_for,,,,
2835,TRUE,Event_Communication_451,Relationship_AccessPermission_190,evidence_for,,,,
2838,FALSE,Event_Communication_453,Neptune,received,,,,
2839,TRUE,Event_Communication_453,Event_VesselMovement_393,evidence_for,,,,
2840,TRUE,Event_Communication_453,Relationship_AccessPermission_405,evidence_for,,,,
2844,FALSE,Event_Communication_456,Elise,received,,,,
2846,TRUE,Event_Communication_456,Event_Collaborate_455,evidence_for,,,,
2847,TRUE,Event_Communication_456,Relationship_Coordinates_279,evidence_for,,,,
2845,TRUE,Event_Communication_456,Event_VesselMovement_503,evidence_for,,,,
2852,FALSE,Event_Communication_458,Neptune,received,,,,
2854,TRUE,Event_Communication_458,Relationship_Coordinates_280,evidence_for,,,,
2855,TRUE,Event_Communication_458,Relationship_AccessPermission_281,evidence_for,,,,
2853,TRUE,Event_Communication_458,Event_VesselMovement_503,evidence_for,,,,
2857,FALSE,Event_Communication_460,Mako,received,,,,
2858,TRUE,Event_Communication_460,Event_VesselMovement_503,evidence_for,,,,
2861,FALSE,Event_Communication_462,Elise,received,,,,
2863,TRUE,Event_Communication_462,Relationship_Coordinates_298,evidence_for,,,,
2862,TRUE,Event_Communication_462,Event_VesselMovement_122,evidence_for,,,,
2866,FALSE,Event_Communication_464,Mako,received,,,,
2867,TRUE,Event_Communication_464,Event_Assessment_463,evidence_for,,,,
2868,TRUE,Event_Communication_464,Relationship_Operates_283,evidence_for,,,,
2872,FALSE,Event_Communication_467,Sentinel,received,,,,
2874,TRUE,Event_Communication_467,Event_Monitoring_803,evidence_for,,,,
2875,TRUE,Event_Communication_467,Relationship_AccessPermission_243,evidence_for,,,,
2873,TRUE,Event_Communication_467,Event_TransponderPing_308,evidence_for,,,,
2877,FALSE,Event_Communication_468,Miranda Jordan,received,,,,
2878,TRUE,Event_Communication_468,Relationship_Colleagues_290,evidence_for,,,,
2879,FALSE,Event_Communication_469,Clepper Jensen,received,,,,
2881,FALSE,Event_Communication_470,Miranda Jordan,received,,,,
2882,TRUE,Event_Communication_470,Relationship_Colleagues_290,evidence_for,,,,
2885,FALSE,Event_Communication_473,Clepper Jensen,received,,,,
2886,TRUE,Event_Communication_473,Event_VesselMovement_393,evidence_for,,,,
2887,TRUE,Event_Communication_473,Event_Assessment_522,evidence_for,,,,
2888,FALSE,Event_Communication_474,Miranda Jordan,received,,,,
2889,FALSE,Event_Communication_475,Clepper Jensen,received,,,,
2891,FALSE,Event_Communication_476,Miranda Jordan,received,,,,
2892,TRUE,Event_Communication_476,Relationship_Colleagues_290,evidence_for,,,,
2896,FALSE,Event_Communication_478,Clepper Jensen,received,,,,
2897,TRUE,Event_Communication_478,Event_Collaborate_477,evidence_for,,,,
2898,TRUE,Event_Communication_478,Relationship_Reports_288,evidence_for,,,,
2899,TRUE,Event_Communication_478,Relationship_Coordinates_289,evidence_for,,,,
2901,FALSE,Event_Communication_479,Miranda Jordan,received,,,,
2902,TRUE,Event_Communication_479,Relationship_Colleagues_290,evidence_for,,,,
2906,FALSE,Event_Communication_482,Sentinel,received,,,,
2907,TRUE,Event_Communication_482,Event_Monitoring_631,evidence_for,,,,
2909,TRUE,Event_Communication_482,Relationship_Coordinates_292,evidence_for,,,,
2908,TRUE,Event_Communication_482,Event_Assessment_973,evidence_for,,,,
2914,FALSE,Event_Communication_485,Reef Guardian,received,,,,
2915,TRUE,Event_Communication_485,Event_VesselMovement_483,evidence_for,,,,
2916,TRUE,Event_Communication_485,Event_Monitoring_484,evidence_for,,,,
2917,TRUE,Event_Communication_485,Relationship_Coordinates_292,evidence_for,,,,
2918,TRUE,Event_Communication_485,Relationship_Suspicious_293,evidence_for,,,,
2920,FALSE,Event_Communication_487,Neptune,received,,,,
2921,TRUE,Event_Communication_487,Event_VesselMovement_393,evidence_for,,,,
2923,FALSE,Event_Communication_489,Reef Guardian,received,,,,
2924,TRUE,Event_Communication_489,Event_Assessment_488,evidence_for,,,,
2926,FALSE,Event_Communication_491,Horizon,received,,,,
2927,TRUE,Event_Communication_491,Event_Monitoring_490,evidence_for,,,,
2928,TRUE,Event_Communication_491,Relationship_Suspicious_294,evidence_for,,,,
2931,FALSE,Event_Communication_493,Mako,received,,,,
2932,TRUE,Event_Communication_493,Event_Assessment_492,evidence_for,,,,
2933,TRUE,Event_Communication_493,Relationship_Coordinates_297,evidence_for,,,,
2937,FALSE,Event_Communication_496,Remora,received,,,,
2938,TRUE,Event_Communication_496,Event_VesselMovement_494,evidence_for,,,,
2939,TRUE,Event_Communication_496,Event_VesselMovement_495,evidence_for,,,,
2940,TRUE,Event_Communication_496,Relationship_Coordinates_387,evidence_for,,,,
2943,FALSE,Event_Communication_499,Himark Harbor,received,,,,
2945,TRUE,Event_Communication_499,Event_TourActivity_498,evidence_for,,,,
2946,TRUE,Event_Communication_499,Relationship_Coordinates_297,evidence_for,,,,
2944,TRUE,Event_Communication_499,Event_VesselMovement_510,evidence_for,,,,
2948,FALSE,Event_Communication_501,Remora,received,,,,
2949,TRUE,Event_Communication_501,Event_VesselMovement_509,evidence_for,,,,
2950,FALSE,Event_Communication_502,Neptune,received,,,,
2953,FALSE,Event_Communication_504,Mako,received,,,,
2954,TRUE,Event_Communication_504,Event_VesselMovement_503,evidence_for,,,,
2955,TRUE,Event_Communication_504,Relationship_Coordinates_298,evidence_for,,,,
2958,FALSE,Event_Communication_506,Mako,received,,,,
2959,TRUE,Event_Communication_506,Event_VesselMovement_402,evidence_for,,,,
2960,TRUE,Event_Communication_506,Relationship_AccessPermission_281,evidence_for,,,,
2963,FALSE,Event_Communication_508,Remora,received,,,,
2965,TRUE,Event_Communication_508,Relationship_Coordinates_305,evidence_for,,,,
2964,TRUE,Event_Communication_508,Event_VesselMovement_393,evidence_for,,,,
2970,FALSE,Event_Communication_511,Sailor Shifts Team,received,,,,
2971,TRUE,Event_Communication_511,Event_VesselMovement_509,evidence_for,,,,
2972,TRUE,Event_Communication_511,Event_VesselMovement_510,evidence_for,,,,
2974,TRUE,Event_Communication_511,Relationship_Coordinates_302,evidence_for,,,,
2973,TRUE,Event_Communication_511,Relationship_Operates_476,evidence_for,,,,
2978,FALSE,Event_Communication_513,Remora,received,,,,
2979,TRUE,Event_Communication_513,Event_Collaborate_512,evidence_for,,,,
2980,TRUE,Event_Communication_513,Relationship_AccessPermission_303,evidence_for,,,,
2981,TRUE,Event_Communication_513,Relationship_AccessPermission_304,evidence_for,,,,
2985,FALSE,Event_Communication_515,Neptune,received,,,,
2987,TRUE,Event_Communication_515,Relationship_Coordinates_305,evidence_for,,,,
2988,TRUE,Event_Communication_515,Relationship_AccessPermission_306,evidence_for,,,,
2986,TRUE,Event_Communication_515,Event_VesselMovement_510,evidence_for,,,,
2993,FALSE,Event_Communication_518,Elise,received,,,,
2994,TRUE,Event_Communication_518,Event_VesselMovement_516,evidence_for,,,,
2995,TRUE,Event_Communication_518,Event_Collaborate_517,evidence_for,,,,
2996,TRUE,Event_Communication_518,Relationship_Coordinates_307,evidence_for,,,                                                                                                                           ,                                                                                                                                                                                                                                                                                                                         
2997,FALSE,Event_Communication_519,Liam Thorne,received,,,                                                                                                                                                                                                                                               ,
2998,FALSE,Event_Communication_520,Nadia Conti,received,,,,
2999,FALSE,Event_Communication_521,Nadia Conti,received,,,,
3001,FALSE,Event_Communication_523,The Intern,received,,,,
3002,TRUE,Event_Communication_523,Event_Assessment_522,evidence_for,,,,
3006,FALSE,Event_Communication_525,Mrs. Money,received,,,,
3008,TRUE,Event_Communication_525,Relationship_Operates_514,evidence_for,,,,
3009,TRUE,Event_Communication_525,Relationship_AccessPermission_405,evidence_for,,,,
3007,TRUE,Event_Communication_525,Event_Monitoring_631,evidence_for,,,,
3015,FALSE, ,Nadia Conti,received,,,,
3020,TRUE,Event_Communication_528,Relationship_Unfriendly_312,evidence_for,,,,
3017,TRUE,Event_Communication_528,Event_Monitoring_631,evidence_for,,,,
3016,TRUE,Event_Communication_528,Event_VesselMovement_549,evidence_for,,,,
3019,TRUE,Event_Communication_528,Relationship_Colleagues_430,evidence_for,,,,
,TRUE,Event_Communication_528,Relationship_Colleagues_321,evidence_for,,,,
3022,FALSE,Event_Communication_529,Liam Thorne,received,,,,
3023,TRUE,Event_Communication_529,Relationship_AccessPermission_313,evidence_for,,,,
3026,FALSE,Event_Communication_531,Oceanus City Council,received,,,,
3027,TRUE,Event_Communication_531,Event_Monitoring_530,evidence_for,,,,
3028,TRUE,Event_Communication_531,Relationship_Reports_587,evidence_for,,,,
3032,FALSE,Event_Communication_533,Liam Thorne,received,,,,
3034,TRUE,Event_Communication_533,Relationship_Reports_587,evidence_for,,,,
3035,TRUE,Event_Communication_533,Relationship_Jurisdiction_446,evidence_for,,,,
3033,TRUE,Event_Communication_533,Event_Monitoring_38,evidence_for,,,,
3039,FALSE,Event_Communication_535,Nadia Conti,received,,,,
3040,TRUE,Event_Communication_535,Event_Monitoring_534,evidence_for,,,,
3041,TRUE,Event_Communication_535,Relationship_Suspicious_317,evidence_for,,,,
,TRUE,Event_Communication_535,Relationship_Colleagues_494,evidence_for,,,,
3043,FALSE,Event_Communication_536,Neptune,received,,,,
3047,FALSE,Event_Communication_537,Nadia Conti,received,,,,
3048,TRUE,Event_Communication_537,Relationship_Colleagues_319,evidence_for,,,,
3049,TRUE,Event_Communication_537,Relationship_Colleagues_320,evidence_for,,,,
3050,TRUE,Event_Communication_537,Relationship_Colleagues_321,evidence_for,,,,
3052,FALSE,Event_Communication_538,Neptune,received,,,,
3053,TRUE,Event_Communication_538,Relationship_Colleagues_322,evidence_for,,,,
3054,FALSE,Event_Communication_539,Elise,received,,,,
3057,FALSE,Event_Communication_541,Remora,received,,,,
3058,TRUE,Event_Communication_541,Event_VesselMovement_540,evidence_for,,,,
3059,TRUE,Event_Communication_541,Relationship_Colleagues_323,evidence_for,,,,
3062,FALSE,Event_Communication_543,Samantha Blake,received,,,,
3063,TRUE,Event_Communication_543,Event_Collaborate_542,evidence_for,,,,
3064,TRUE,Event_Communication_543,Relationship_Coordinates_387,evidence_for,,,,
3066,FALSE,Event_Communication_544,Mako,received,,,,
3067,TRUE,Event_Communication_544,Relationship_AccessPermission_415,evidence_for,,,,
3069,FALSE,Event_Communication_545,Neptune,received,,,,
3070,TRUE,Event_Communication_545,Relationship_AccessPermission_243,evidence_for,,,,
3073,FALSE,Event_Communication_546,Mako,received,,,,
3074,TRUE,Event_Communication_546,Relationship_Operates_327,evidence_for,,,,
3075,TRUE,Event_Communication_546,Relationship_AccessPermission_328,evidence_for,,,,
3079,FALSE,Event_Communication_548,Neptune,received,,,,
3081,TRUE,Event_Communication_548,Relationship_Operates_58,evidence_for,,,,
3082,TRUE,Event_Communication_548,Relationship_AccessPermission_405,evidence_for,,,,
3080,TRUE,Event_Communication_548,Event_VesselMovement_549,evidence_for,,,,
3086,FALSE,Event_Communication_551,Mako,received,,,,
3087,TRUE,Event_Communication_551,Event_VesselMovement_549,evidence_for,,,,
3088,TRUE,Event_Communication_551,Event_Collaborate_550,evidence_for,,,,
3089,TRUE,Event_Communication_551,Relationship_Operates_58,evidence_for,,,,
3093,FALSE,Event_Communication_553,Remora,received,,,,
3095,TRUE,Event_Communication_553,Relationship_AccessPermission_332,evidence_for,,,,
3096,TRUE,Event_Communication_553,Relationship_Coordinates_298,evidence_for,,,,
3094,TRUE,Event_Communication_553,Event_VesselMovement_495,evidence_for,,,,
3099,FALSE,Event_Communication_555,Mako,received,,,,
3100,TRUE,Event_Communication_555,Event_Collaborate_554,evidence_for,,,,
3101,TRUE,Event_Communication_555,Relationship_Coordinates_334,evidence_for,,,,
3103,FALSE,Event_Communication_556,Mako,received,,,,
3104,TRUE,Event_Communication_556,Relationship_Coordinates_297,evidence_for,,,,
3107,FALSE,Event_Communication_558,Neptune,received,,,,
3108,TRUE,Event_Communication_558,Event_Collaborate_557,evidence_for,,,,
3109,TRUE,Event_Communication_558,Relationship_Coordinates_336,evidence_for,,,,
3111,FALSE,Event_Communication_559,Remora,received,,,,
3112,TRUE,Event_Communication_559,Relationship_Coordinates_305,evidence_for,,,,
3114,FALSE,Event_Communication_560,Remora,received,,,,
3115,TRUE,Event_Communication_560,Relationship_AccessPermission_338,evidence_for,,,,
3117,FALSE,Event_Communication_562,Mrs. Money,received,,,,
3118,TRUE,Event_Communication_562,Event_VesselMovement_509,evidence_for,,,,
3122,FALSE,Event_Communication_565,Horizon,received,,,,
3123,TRUE,Event_Communication_565,Event_VesselMovement_563,evidence_for,,,,
3125,TRUE,Event_Communication_565,Relationship_Suspicious_293,evidence_for,,,,
3124,TRUE,Event_Communication_565,Event_Monitoring_266,evidence_for,,,,
3126,FALSE,Event_Communication_566,Sentinel,received,,,,
3129,FALSE,Event_Communication_568,Green Guardians,received,,,,
3130,TRUE,Event_Communication_568,Event_Assessment_567,evidence_for,,,,
3132,TRUE,Event_Communication_568,Relationship_Suspicious_341,evidence_for,,,,
3131,TRUE,Event_Communication_568,Relationship_Operates_176,evidence_for,,,,
3138,FALSE,Event_Communication_571,Reef Guardian,received,,,,
3139,TRUE,Event_Communication_571,Event_VesselMovement_569,evidence_for,,,,
3142,TRUE,Event_Communication_571,Relationship_Coordinates_343,evidence_for,,,,
3141,TRUE,Event_Communication_571,Relationship_Coordinates_609,evidence_for,,,,
3140,TRUE,Event_Communication_571,Event_Assessment_628,evidence_for,,,,
3145,FALSE,Event_Communication_572,Sentinel,received,,,,
3146,TRUE,Event_Communication_572,Relationship_Reports_344,evidence_for,,,,
3147,TRUE,Event_Communication_572,Relationship_Coordinates_609,evidence_for,,,,
3151,FALSE,Event_Communication_574,Mako,received,,,,
3153,TRUE,Event_Communication_574,Relationship_Suspicious_293,evidence_for,,,,
3154,TRUE,Event_Communication_574,Relationship_AccessPermission_243,evidence_for,,,,
3152,TRUE,Event_Communication_574,Event_Assessment_973,evidence_for,,,,
3155,FALSE,Event_Communication_575,Sentinel,received,,,,
3157,FALSE,Event_Communication_576,Reef Guardian,received,,,,
3158,TRUE,Event_Communication_576,Relationship_Coordinates_292,evidence_for,,,,
3160,FALSE,Event_Communication_578,Himark Harbor,received,,,,
3161,TRUE,Event_Communication_578,Event_VesselMovement_577,evidence_for,,,,
3162,FALSE,Event_Communication_579,Marlin,received,,,,
3165,FALSE,Event_Communication_581,Davis,received,,,,
3166,TRUE,Event_Communication_581,Event_VesselMovement_580,evidence_for,,,,
3167,TRUE,Event_Communication_581,Relationship_AccessPermission_349,evidence_for,,,,
3169,FALSE,Event_Communication_582,Nadia Conti,received,,,,
3170,TRUE,Event_Communication_582,Relationship_Colleagues_551,evidence_for,,,,
3172,FALSE,Event_Communication_584,Marlin,received,,,,
3173,TRUE,Event_Communication_584,Event_Assessment_583,evidence_for,,,,
3175,FALSE,Event_Communication_585,Nadia Conti,received,,,,
3176,TRUE,Event_Communication_585,Relationship_Operates_351,evidence_for,,,,
3181,FALSE,Event_Communication_588,Rodriguez,received,,,,
3184,TRUE,Event_Communication_588,Relationship_Operates_352,evidence_for,,,,
3182,TRUE,Event_Communication_588,Event_VesselMovement_549,evidence_for,,,,
3185,TRUE,Event_Communication_588,Relationship_AccessPermission_243,evidence_for,,,,
3183,TRUE,Event_Communication_588,Event_Assessment_337,evidence_for,,,,
,TRUE,Event_Communication_588,Relationship_Colleagues_619,evidence_for,,,,
3188,FALSE,Event_Communication_590,Horizon,received,,,,
3189,TRUE,Event_Communication_590,Event_Monitoring_595,evidence_for,,,,
3190,FALSE,Event_Communication_591,Seawatch,received,,,,
3193,FALSE,Event_Communication_593,Green Guardians,received,,,,
3195,TRUE,Event_Communication_593,Relationship_Reports_355,evidence_for,,,,
3194,TRUE,Event_Communication_593,Event_Monitoring_192,evidence_for,,,,
3197,FALSE,Event_Communication_594,The Intern,received,,,,
,TRUE,Event_Communication_594,Relationship_Colleagues_589,evidence_for,,,,
3201,FALSE,Event_Communication_596,Mrs. Money,received,,,,
3202,TRUE,Event_Communication_596,Event_Monitoring_595,evidence_for,,,,
3203,TRUE,Event_Communication_596,Relationship_Reports_41,evidence_for,,,,
3204,FALSE,Event_Communication_597,Neptune,received,,,,
3206,FALSE,Event_Communication_598,V. Miesel Shipping,received,,,,
3207,TRUE,Event_Communication_598,Relationship_Operates_514,evidence_for,,,,
3209,FALSE,Event_Communication_599,Mrs. Money,received,,,,
3210,TRUE,Event_Communication_599,Relationship_Colleagues_589,evidence_for,,,,
